Time,,ID,RX/TX,Length,
5.238497,1,505,Rx d,8,13B3A3B3B3B3B3B
5.238622,1,672,Rx d,8,00000000
5.238755,1,118,Rx d,8,09018181900
5.238889,1,119,Rx d,8,007FFF1096
5.238979,1,11A,Rx d,3,000
5.239115,1,29,Rx d,8,00000000
5.239824,1,2A,Rx d,8,01747906D0D98
5.240152,1,470,Rx d,6,01203C3E8
5.242129,1,470,Rx d,6,00A05B3C7
5.243834,1,640,Rx d,8,003D70F6057
5.244058,1,641,Rx d,8,01205900046
5.24416,1,470,Rx d,6,01904B3F0
5.24428,1,642,Rx d,8,0007DFF6AF060
5.244416,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.244542,1,501,Rx d,8,20000000
5.244646,1,471,Rx d,6,010000
5.244767,1,652,Rx d,8,00F060FF000
5.244903,1,655,Rx d,8,0180297FFF7FFF
5.24504,1,656,Rx d,8,7FFF00FFFF00
5.245177,1,657,Rx d,8,FFE77FFFFFFF00
5.245315,1,658,Rx d,8,02093F000
5.245434,1,502,Rx d,8,208E008E8E8E
5.245558,1,659,Rx d,8,FFFFFFFF0000
5.245691,1,630,Rx d,8,01FFFF0A9E00
5.245827,1,631,Rx d,8,00010100010
5.245964,1,632,Rx d,8,7FFF7FFF0110
5.246095,1,633,Rx d,8,104F010000
5.246207,1,470,Rx d,6,020433E0
5.246332,1,634,Rx d,8,07FFFFFFF000
5.246452,1,503,Rx d,8,23E43E3E444
5.246575,1,635,Rx d,8,7FFFFFFF1100
5.24671,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.247424,1,504,Rx d,8,811000011
5.248128,1,470,Rx d,6,00A03C3CF
5.248419,1,505,Rx d,8,23B3B00000
5.248543,1,7F5,Rx d,8,0FF00000FF
5.250124,1,470,Rx d,6,0190533CF
5.250409,1,E9,Rx d,8,06FFFFF25FE3A0
5.252121,1,470,Rx d,6,02104B3E0
5.252536,1,471,Rx d,6,000000
5.253425,1,500,Rx d,8,301764009A820
5.254129,1,470,Rx d,6,00A04B3F8
5.254431,1,501,Rx d,8,30000000
5.254551,1,640,Rx d,8,003D70F6057
5.254685,1,641,Rx d,8,01205900046
5.254818,1,642,Rx d,8,0007DFF6AF060
5.254953,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.255087,1,652,Rx d,8,00F060FF000
5.255222,1,655,Rx d,8,0180297FFF7FFF
5.255358,1,656,Rx d,8,7FFF00FFFF00
5.255483,1,502,Rx d,8,30000000
5.255605,1,657,Rx d,8,FFEE7FFFFFFF00
5.255743,1,658,Rx d,8,021093E000
5.255881,1,659,Rx d,8,FFFFFFFF0000
5.256014,1,630,Rx d,8,01FFFF0A9D00
5.25615,1,631,Rx d,8,00010100010
5.256251,1,470,Rx d,6,00A04B3D7
5.256375,1,632,Rx d,8,7FFF7FFF0110
5.256495,1,503,Rx d,8,323D3E03E3E3E
5.256616,1,633,Rx d,8,104F010000
5.25676,1,634,Rx d,8,07FFFFFFF000
5.256895,1,635,Rx d,8,7FFFFFFF1100
5.25702,1,460,Rx d,8,000001700
5.25714,1,460,Rx d,8,154C7DC7F77F
5.257263,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.257383,1,460,Rx d,8,29068601800
5.257506,1,504,Rx d,8,C01111100
5.257631,1,644,Rx d,8,0000010012
5.257783,1,645,Rx d,8,00000007F
5.25792,1,646,Rx d,8,007FFF7FFF00
5.258057,1,647,Rx d,8,007FFF7FFF00
5.258195,1,648,Rx d,8,00000000
5.258299,1,470,Rx d,6,01903C3E0
5.258423,1,670,Rx d,8,1000000A00
5.258574,1,671,Rx d,8,F060FB500100
5.258713,1,672,Rx d,8,00000000
5.25888,1,118,Rx d,8,09018181900
5.259015,1,119,Rx d,8,007FFF1096
5.259105,1,11A,Rx d,3,000
5.259243,1,29,Rx d,8,00000000
5.260113,1,470,Rx d,6,0120633E8
5.260233,1,649,Rx d,8,404041FFFF7900
5.260359,1,2A,Rx d,8,1100000C20
5.260476,1,64A,Rx d,8,0E30032C83D7
5.260596,1,E9,Rx d,8,1FE1F1FFEFEFEFE
5.260702,1,471,Rx d,6,000000
5.260828,1,64B,Rx d,8,00000000
5.26097,1,64C,Rx d,8,000270000
5.261107,1,64D,Rx d,8,0001010200
5.261245,1,64E,Rx d,8,000120000
5.261381,1,64F,Rx d,8,00EC8C8FFFF04
5.26152,1,650,Rx d,8,96FFFFFFFF00
5.261655,1,651,Rx d,8,FF0FFFF0E3FFFF
5.261794,1,65A,Rx d,8,00004000
5.261944,1,65B,Rx d,8,00000000
5.262084,1,65C,Rx d,8,FFFF000000
5.262187,1,470,Rx d,6,01903C3F8
5.26231,1,65E,Rx d,8,7FFF7FFF7FFF00
5.262448,1,65F,Rx d,8,003E819000
5.262583,1,480,Rx d,8,4C544320FFFF00
5.263424,1,500,Rx d,8,400000000
5.264124,1,470,Rx d,6,01203C3D7
5.26443,1,501,Rx d,8,40000000
5.264664,1,640,Rx d,8,003D70F6057
5.264811,1,641,Rx d,8,01205900046
5.264944,1,642,Rx d,8,0007CFF6AF060
5.265086,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.265219,1,652,Rx d,8,00F060FF000
5.265355,1,655,Rx d,8,0180297FFF7FFF
5.26548,1,502,Rx d,8,40000000
5.265603,1,656,Rx d,8,7FFF00FFFF00
5.265739,1,657,Rx d,8,FFE77FFFFFFF00
5.265888,1,658,Rx d,8,019FFFA3F800
5.266025,1,659,Rx d,8,FFFFFFFF0000
5.266161,1,630,Rx d,8,01FFFF0A9D00
5.266263,1,470,Rx d,6,0190433E0
5.266386,1,631,Rx d,8,00010100010
5.26651,1,503,Rx d,8,43E3E00000
5.266634,1,632,Rx d,8,7FFF7FFF0110
5.266768,1,633,Rx d,8,104F010000
5.266912,1,634,Rx d,8,07FFFFFFF000
5.267049,1,635,Rx d,8,7FFFFFFF1100
5.267185,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.268106,1,470,Rx d,6,0120633E0
5.268518,1,7F5,Rx d,8,0FF00000FF
5.268624,1,471,Rx d,6,000000
5.270101,1,470,Rx d,6,01204B3D7
5.270609,1,E9,Rx d,8,200FF453FF0
5.272098,1,470,Rx d,6,00A0533E8
5.273437,1,500,Rx d,8,00000000
5.274116,1,470,Rx d,6,01205B40
5.274237,1,640,Rx d,8,003D70F6057
5.274371,1,641,Rx d,8,01205900046
5.274496,1,501,Rx d,8,00000000
5.274616,1,642,Rx d,8,0007DFF6AF060
5.274752,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.274887,1,652,Rx d,8,00F060FF000
5.275022,1,655,Rx d,8,0180297FFF7FFF
5.27516,1,656,Rx d,8,7FFF00FFFF00
5.275297,1,657,Rx d,8,FFEB7FFFFFFF00
5.275419,1,502,Rx d,8,000008E08E
5.275542,1,658,Rx d,8,00A0113E800
5.275682,1,659,Rx d,8,FFFFFFFF0000
5.275816,1,630,Rx d,8,01FFFF0A9E00
5.275952,1,631,Rx d,8,00010100010
5.276089,1,632,Rx d,8,7FFF7FFF0110
5.27619,1,470,Rx d,6,0190433F0
5.276311,1,633,Rx d,8,104F010000
5.276432,1,503,Rx d,8,03E3E00121112
5.276556,1,634,Rx d,8,07FFFFFFF000
5.276661,1,471,Rx d,6,010000
5.276784,1,635,Rx d,8,7FFFFFFF1100
5.276919,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.277044,1,460,Rx d,8,000001700
5.277164,1,460,Rx d,8,154C7DC7F77F
5.277289,1,644,Rx d,8,000001001A
5.277409,1,460,Rx d,8,29068601800
5.277534,1,504,Rx d,8,11000001
5.277658,1,645,Rx d,8,00000007F
5.277798,1,646,Rx d,8,007FFF7FFF00
5.277936,1,647,Rx d,8,007FFF7FFF00
5.278075,1,648,Rx d,8,00000000
5.278177,1,470,Rx d,6,00A04B3D7
5.278302,1,670,Rx d,8,1000000A00
5.278416,1,505,Rx d,8,03C3C3C3C3B3A3A
5.278536,1,671,Rx d,8,F060FB500100
5.278672,1,672,Rx d,8,00000000
5.278806,1,118,Rx d,8,09018181900
5.278946,1,119,Rx d,8,007FFF1096
5.279081,1,11A,Rx d,3,000
5.279217,1,29,Rx d,8,00000000
5.279515,1,E0,Rx d,8,0F2E012E612E60
5.280113,1,470,Rx d,6,0120533D7
5.280696,1,E9,Rx d,8,363644100026
5.280813,1,2A,Rx d,8,01747906D0D98
5.282089,1,470,Rx d,6,00A02C3BF
5.283432,1,500,Rx d,8,100000000
5.28401,1,640,Rx d,8,003D70F5057
5.28411,1,470,Rx d,6,01905B3F0
5.284231,1,641,Rx d,8,01205900046
5.284366,1,642,Rx d,8,0007CFF6AF060
5.28449,1,501,Rx d,8,10000000
5.284596,1,471,Rx d,6,000000
5.28472,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.28487,1,652,Rx d,8,00F060FF000
5.285007,1,655,Rx d,8,0180297FFF7FFF
5.285145,1,656,Rx d,8,7FFF00FFFF00
5.285281,1,657,Rx d,8,FFEB7FFFFFFF00
5.285414,1,658,Rx d,8,00A093D700
5.285538,1,502,Rx d,8,1008E0300
5.285661,1,659,Rx d,8,FFFFFFFF0000
5.285794,1,630,Rx d,8,01FFFF0A9D00
5.285932,1,631,Rx d,8,00010100010
5.286067,1,632,Rx d,8,7FFF7FFF0110
5.286172,1,470,Rx d,6,0205B3E8
5.286292,1,633,Rx d,8,104F010000
5.286421,1,503,Rx d,8,13E3D403E43D
5.286546,1,634,Rx d,8,07FFFFFFF000
5.286679,1,635,Rx d,8,7FFFFFFF1100
5.286813,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.287427,1,504,Rx d,8,410010110
5.288101,1,470,Rx d,6,0120433E0
5.288415,1,505,Rx d,8,13B3B3B3B3B3B3B
5.290079,1,470,Rx d,6,01203C3D7
5.290496,1,7F5,Rx d,8,0FF00000FF
5.292077,1,470,Rx d,6,00A0433F8
5.292465,1,471,Rx d,6,010000
5.293963,1,640,Rx d,8,003D70F5057
5.294077,1,470,Rx d,6,00A0433E0
5.294199,1,641,Rx d,8,01205900046
5.294333,1,642,Rx d,8,0007DFF6AF060
5.294459,1,501,Rx d,8,20000000
5.294581,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.294716,1,652,Rx d,8,00F060FF000
5.294874,1,655,Rx d,8,0180297FFF7FFF
5.295011,1,656,Rx d,8,7FFF00FFFF00
5.295149,1,657,Rx d,8,FFE37FFFFFFF00
5.295289,1,658,Rx d,8,012013E000
5.295419,1,502,Rx d,8,208E008E8E8E
5.295544,1,659,Rx d,8,FFFFFFFF0000
5.295677,1,630,Rx d,8,01FFFF0A9E00
5.295812,1,631,Rx d,8,00010100010
5.29595,1,632,Rx d,8,7FFF7FFF0110
5.296086,1,633,Rx d,8,104F010000
5.29619,1,470,Rx d,6,00A0433E0
5.296315,1,634,Rx d,8,07FFFFFFF000
5.296435,1,503,Rx d,8,23E43D3E434
5.296558,1,635,Rx d,8,7FFFFFFF1100
5.296694,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.29683,1,644,Rx d,8,000001001A
5.296968,1,645,Rx d,8,00000007F
5.297092,1,460,Rx d,8,000001700
5.297212,1,460,Rx d,8,154C7DC7F77F
5.297337,1,646,Rx d,8,007FFF7FFF00
5.297457,1,460,Rx d,8,29068601800
5.297581,1,504,Rx d,8,811000011
5.297705,1,647,Rx d,8,007FFF7FFF00
5.29786,1,648,Rx d,8,00000000
5.298001,1,670,Rx d,8,1000000A00
5.298133,1,671,Rx d,8,F060FB500100
5.298235,1,470,Rx d,6,00A03C3CF
5.29836,1,672,Rx d,8,00000000
5.298481,1,505,Rx d,8,23B3B00000
5.298603,1,118,Rx d,8,09018181900
5.298735,1,119,Rx d,8,007FFF1096
5.298828,1,11A,Rx d,3,000
5.298964,1,29,Rx d,8,00000000
5.300068,1,470,Rx d,6,0120433E8
5.300438,1,E9,Rx d,8,06FFFFF25FE3A0
5.300544,1,471,Rx d,6,000000
5.301242,1,2A,Rx d,8,1100000C20
5.302067,1,470,Rx d,6,00A0433E0
5.303424,1,500,Rx d,8,301764009A820
5.304049,1,640,Rx d,8,003D70F6057
5.304151,1,470,Rx d,6,00A05B3F8
5.304273,1,641,Rx d,8,01205900046
5.304407,1,642,Rx d,8,0007DFF6AF060
5.30453,1,501,Rx d,8,30010000
5.304654,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.304788,1,652,Rx d,8,00F060FF000
5.304923,1,655,Rx d,8,0180297FFF7FFF
5.30506,1,656,Rx d,8,7FFF00FFFF00
5.305196,1,657,Rx d,8,FFEA7FFFFFFF00
5.305334,1,658,Rx d,8,00A013E000
5.30546,1,502,Rx d,8,30000000
5.305584,1,659,Rx d,8,FFFFFFFF0000
5.305716,1,630,Rx d,8,01FFFF0A9D00
5.305869,1,631,Rx d,8,00010100010
5.306005,1,632,Rx d,8,7FFF7FFF0110
5.306137,1,633,Rx d,8,104F010000
5.30624,1,470,Rx d,6,00A04B3E0
5.306366,1,634,Rx d,8,07FFFFFFF000
5.306486,1,503,Rx d,8,323D3E03E3E3E
5.306607,1,635,Rx d,8,7FFFFFFF1100
5.306741,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.307429,1,504,Rx d,8,C01111100
5.308077,1,470,Rx d,6,01204B3D7
5.308466,1,471,Rx d,6,010000
5.30859,1,7F5,Rx d,8,0FF00000FF
5.310061,1,470,Rx d,6,00A04B3E8
5.310538,1,E9,Rx d,8,1FE1F1FFEFEFEFE
5.312059,1,470,Rx d,6,0120533BF
5.313426,1,500,Rx d,8,400000000
5.314079,1,640,Rx d,8,003D70F6057
5.314181,1,470,Rx d,6,01203C3F0
5.314303,1,641,Rx d,8,01205900046
5.314432,1,501,Rx d,8,40000000
5.314553,1,642,Rx d,8,0007DFF6AF060
5.31469,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.314824,1,652,Rx d,8,00F060FF000
5.314961,1,655,Rx d,8,0180297FFF7FFF
5.315098,1,656,Rx d,8,7FFF00FFFF00
5.315234,1,657,Rx d,8,FFEB7FFFFFFF00
5.315372,1,658,Rx d,8,0120113BF00
5.315497,1,502,Rx d,8,40000000
5.315621,1,659,Rx d,8,FFFFFFFF0000
5.315755,1,630,Rx d,8,01FFFF0A9D00
5.315892,1,631,Rx d,8,00010100010
5.316032,1,632,Rx d,8,7FFF7FFF0110
5.316135,1,470,Rx d,6,0120533C7
5.316257,1,633,Rx d,8,104F010000
5.316397,1,634,Rx d,8,07FFFFFFF000
5.31652,1,503,Rx d,8,43E3E00000
5.316625,1,471,Rx d,6,010000
5.316747,1,635,Rx d,8,7FFFFFFF1100
5.316886,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.317024,1,644,Rx d,8,000001001A
5.317148,1,460,Rx d,8,000001700
5.317268,1,460,Rx d,8,154C7DC7F77F
5.317392,1,645,Rx d,8,00000007F
5.317512,1,460,Rx d,8,29068601800
5.317638,1,646,Rx d,8,007FFF7FFF00
5.317775,1,647,Rx d,8,007FFF7FFF00
5.317915,1,648,Rx d,8,00000000
5.318053,1,670,Rx d,8,1000000A00
5.318155,1,470,Rx d,6,00A0433D7
5.318276,1,671,Rx d,8,F060FB500100
5.318413,1,672,Rx d,8,00000000
5.318545,1,118,Rx d,8,09018181900
5.318678,1,119,Rx d,8,007FFF1096
5.318765,1,11A,Rx d,3,000
5.318901,1,29,Rx d,8,00000000
5.320045,1,470,Rx d,6,00A04B3E8
5.320625,1,E9,Rx d,8,200FF453FF0
5.321712,1,2A,Rx d,8,01747906D0D98
5.322057,1,470,Rx d,6,01204B3CF
5.323435,1,500,Rx d,8,00000000
5.324069,1,640,Rx d,8,003D70F6057
5.32417,1,470,Rx d,6,0120433C7
5.324292,1,641,Rx d,8,01205900046
5.324425,1,642,Rx d,8,0007DFF6AF060
5.324531,1,471,Rx d,6,010000
5.324656,1,501,Rx d,8,00000000
5.324779,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.324915,1,652,Rx d,8,00F060FF000
5.32505,1,655,Rx d,8,0180297FFF7FFF
5.325187,1,656,Rx d,8,7FFF00FFFF00
5.325324,1,657,Rx d,8,FFEB7FFFFFFF00
5.325444,1,502,Rx d,8,000008E08E
5.325565,1,658,Rx d,8,012093CF00
5.325702,1,659,Rx d,8,FFFFFFFF0000
5.325854,1,630,Rx d,8,01FFFF0A9E00
5.32599,1,631,Rx d,8,00010100010
5.326125,1,632,Rx d,8,7FFF7FFF0110
5.326227,1,470,Rx d,6,00A0433E0
5.326349,1,633,Rx d,8,104F010000
5.326469,1,503,Rx d,8,03E3E00121112
5.326595,1,634,Rx d,8,07FFFFFFF000
5.326798,1,635,Rx d,8,7FFFFFFF1100
5.326934,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.327431,1,504,Rx d,8,11000001
5.328049,1,470,Rx d,6,0190433E8
5.328419,1,505,Rx d,8,03C3C3A3B3B3B3B
5.328544,1,7F5,Rx d,8,0FF00000FF
5.330031,1,470,Rx d,6,01903C3D7
5.3307,1,E0,Rx d,8,1F2E1212E612E60
5.330819,1,E9,Rx d,8,363644100026
5.332035,1,470,Rx d,6,0204B3E8
5.332446,1,471,Rx d,6,010000
5.333442,1,500,Rx d,8,100000000
5.334044,1,640,Rx d,8,003D70F6057
5.334146,1,470,Rx d,6,00A0433D7
5.334268,1,641,Rx d,8,01205900046
5.334402,1,642,Rx d,8,0007CFF6AF060
5.334526,1,501,Rx d,8,10000000
5.33465,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.334783,1,652,Rx d,8,00F060FF000
5.33492,1,655,Rx d,8,0180297FFF7FFF
5.335058,1,656,Rx d,8,7FFF00FFFF00
5.335195,1,657,Rx d,8,FFE77FFFFFFF00
5.335331,1,658,Rx d,8,019093E800
5.335454,1,502,Rx d,8,1008E0300
5.335578,1,659,Rx d,8,FFFFFFFF0000
5.335712,1,630,Rx d,8,01FFFF0A9D00
5.33588,1,631,Rx d,8,00010100010
5.336019,1,632,Rx d,8,7FFF7FFF0110
5.336121,1,470,Rx d,6,00A04B3D7
5.336242,1,633,Rx d,8,104F010000
5.33639,1,634,Rx d,8,07FFFFFFF000
5.33651,1,503,Rx d,8,13E3D403E43D
5.336632,1,635,Rx d,8,7FFFFFFF1100
5.336767,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.336905,1,644,Rx d,8,000001001A
5.337044,1,645,Rx d,8,00000007F
5.337167,1,460,Rx d,8,000001700
5.337288,1,460,Rx d,8,154C7DC7F77F
5.337412,1,646,Rx d,8,007FFF7FFF00
5.337533,1,460,Rx d,8,29068601800
5.337657,1,504,Rx d,8,410010110
5.337781,1,647,Rx d,8,007FFF7FFF00
5.337921,1,648,Rx d,8,00000000
5.33806,1,670,Rx d,8,1000000A00
5.338162,1,470,Rx d,6,0190433E0
5.338282,1,671,Rx d,8,F060FB500100
5.338421,1,672,Rx d,8,00000000
5.338536,1,505,Rx d,8,13B3B3B3B3B3B3B
5.338657,1,118,Rx d,8,09018181900
5.338791,1,119,Rx d,8,007FFF1096
5.338879,1,11A,Rx d,3,000
5.339018,1,29,Rx d,8,00000000
5.340021,1,470,Rx d,6,01203C3E8
5.340411,1,471,Rx d,6,010000
5.342018,1,470,Rx d,6,01204340
5.342204,1,2A,Rx d,8,1100000C20
5.343841,1,640,Rx d,8,003D70F6057
5.344034,1,470,Rx d,6,0190433D7
5.344153,1,641,Rx d,8,01205900046
5.344287,1,642,Rx d,8,0007CFF6AF060
5.344425,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.34455,1,501,Rx d,8,20000000
5.344671,1,652,Rx d,8,00F060FF000
5.344807,1,655,Rx d,8,0180297FFF7FFF
5.344943,1,656,Rx d,8,7FFF00FFFF00
5.345078,1,657,Rx d,8,FFE77FFFFFFF00
5.345216,1,658,Rx d,8,019013E000
5.345354,1,659,Rx d,8,FFFFFFFF0000
5.345473,1,502,Rx d,8,208E008E8E8E
5.345594,1,630,Rx d,8,01FFFF0A9D00
5.34573,1,631,Rx d,8,00010100010
5.34587,1,632,Rx d,8,7FFF7FFF0110
5.346003,1,633,Rx d,8,104F010000
5.346105,1,470,Rx d,6,00A04B3E8
5.34623,1,634,Rx d,8,07FFFFFFF000
5.346363,1,635,Rx d,8,7FFFFFFF1100
5.346483,1,503,Rx d,8,23E43D3E444
5.346606,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.347432,1,504,Rx d,8,811000011
5.348028,1,470,Rx d,6,02104B3BF
5.348408,1,471,Rx d,6,000000
5.348529,1,505,Rx d,8,23B3B00000
5.348653,1,7F5,Rx d,8,0FF00000FF
5.350009,1,470,Rx d,6,00A03C3F0
5.350414,1,E9,Rx d,8,06FFFFF25FE3A0
5.352007,1,470,Rx d,6,0120533D7
5.353426,1,500,Rx d,8,301765009A820
5.354024,1,470,Rx d,6,00A04B3CF
5.354387,1,640,Rx d,8,003D70F5057
5.354511,1,501,Rx d,8,30000000
5.354632,1,641,Rx d,8,01205900046
5.354767,1,642,Rx d,8,0007DFF6AF060
5.354904,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.355038,1,652,Rx d,8,00F060FF000
5.355186,1,655,Rx d,8,0180297FFF7FFF
5.355323,1,656,Rx d,8,7FFF00FFFF00
5.355449,1,502,Rx d,8,30000000
5.35557,1,657,Rx d,8,FFEA7FFFFFFF00
5.355728,1,658,Rx d,8,0120113D700
5.35588,1,659,Rx d,8,FFFFFFFF0000
5.356013,1,630,Rx d,8,01FFFF0A9D00
5.356115,1,470,Rx d,6,00A04B3E8
5.356239,1,631,Rx d,8,00010100010
5.356375,1,632,Rx d,8,7FFF7FFF0110
5.356496,1,503,Rx d,8,323D3E03E3E3E
5.356601,1,471,Rx d,6,000000
5.356723,1,633,Rx d,8,104F010000
5.356882,1,634,Rx d,8,07FFFFFFF000
5.357032,1,635,Rx d,8,7FFFFFFF1100
5.357156,1,460,Rx d,8,000001700
5.357277,1,460,Rx d,8,154C7DC7F77F
5.357399,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.357519,1,460,Rx d,8,29068601800
5.357643,1,504,Rx d,8,C01111100
5.357768,1,644,Rx d,8,000001001A
5.357906,1,645,Rx d,8,00000007F
5.358059,1,646,Rx d,8,007FFF7FFF00
5.358161,1,470,Rx d,6,00A0433C7
5.358285,1,647,Rx d,8,007FFF7FFF00
5.358425,1,648,Rx d,8,00000000
5.358572,1,670,Rx d,8,1000000A00
5.358707,1,671,Rx d,8,F060FB500100
5.358882,1,672,Rx d,8,00000000
5.359018,1,118,Rx d,8,09018181900
5.359154,1,119,Rx d,8,007FFF1096
5.359245,1,11A,Rx d,3,000
5.359384,1,29,Rx d,8,00000000
5.360014,1,470,Rx d,6,0190433E0
5.360135,1,649,Rx d,8,404041FFFF7900
5.360266,1,64A,Rx d,8,0E30032C83D7
5.360413,1,64B,Rx d,8,00000000
5.360533,1,E9,Rx d,8,1FE1F1FFEFEFEFE
5.360656,1,64C,Rx d,8,000270000
5.360794,1,64D,Rx d,8,0001010200
5.360936,1,64E,Rx d,8,000120000
5.361071,1,64F,Rx d,8,00EC8C8FFFF04
5.361209,1,650,Rx d,8,96FFFFFFFF00
5.361344,1,651,Rx d,8,FF0FFFF0E3FFFF
5.361481,1,65A,Rx d,8,00004000
5.36162,1,65B,Rx d,8,00000000
5.361761,1,65C,Rx d,8,FFFF000000
5.361897,1,65E,Rx d,8,7FFF7FFF7FFF00
5.362037,1,65F,Rx d,8,003E819000
5.362139,1,470,Rx d,6,00A04B3E8
5.362259,1,480,Rx d,8,4C544320FFFF00
5.362674,1,2A,Rx d,8,01747906D0D98
5.363428,1,500,Rx d,8,400000000
5.364011,1,470,Rx d,6,01202C3F0
5.364385,1,471,Rx d,6,000000
5.36451,1,501,Rx d,8,40000000
5.364779,1,640,Rx d,8,003D70F6057
5.364916,1,641,Rx d,8,01205900046
5.365048,1,642,Rx d,8,0007DFF6AF060
5.365185,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.365318,1,652,Rx d,8,00F060FF000
5.365443,1,502,Rx d,8,40000000
5.365566,1,655,Rx d,8,0180297FFF7FFF
5.365702,1,656,Rx d,8,7FFF00FFFF00
5.365863,1,657,Rx d,8,FFEB7FFFFFFF00
5.366003,1,658,Rx d,8,00A093E800
5.366105,1,470,Rx d,6,0120533D7
5.366229,1,659,Rx d,8,FFFFFFFF0000
5.366364,1,630,Rx d,8,01FFFF0A9D00
5.366487,1,503,Rx d,8,43E3E00000
5.36661,1,631,Rx d,8,00010100010
5.366747,1,632,Rx d,8,7FFF7FFF0110
5.366883,1,633,Rx d,8,104F010000
5.367022,1,634,Rx d,8,07FFFFFFF000
5.367157,1,635,Rx d,8,7FFFFFFF1100
5.367295,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.367997,1,470,Rx d,6,01204B3E0
5.368526,1,7F5,Rx d,8,0FF00000FF
5.369984,1,470,Rx d,6,00A0433D7
5.37061,1,E9,Rx d,8,200FF453FF0
5.371984,1,470,Rx d,6,0120433D7
5.372372,1,471,Rx d,6,010000
5.373442,1,500,Rx d,8,00000000
5.373994,1,470,Rx d,6,02104B3E8
5.374204,1,640,Rx d,8,003D70F6057
5.374339,1,641,Rx d,8,01205900046
5.374464,1,501,Rx d,8,00000000
5.374585,1,642,Rx d,8,0007CFF6AF060
5.374721,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.374864,1,652,Rx d,8,00F060FF000
5.374999,1,655,Rx d,8,0180297FFF7FFF
5.375136,1,656,Rx d,8,7FFF00FFFF00
5.375272,1,657,Rx d,8,FFE87FFFFFFF00
5.375407,1,658,Rx d,8,012013D700
5.375529,1,502,Rx d,8,000008E08E
5.375653,1,659,Rx d,8,FFFFFFFF0000
5.375788,1,630,Rx d,8,01FFFF0A9B00
5.375926,1,631,Rx d,8,00010100010
5.376066,1,632,Rx d,8,7FFF7FFF0110
5.376168,1,470,Rx d,6,0120433D7
5.376289,1,633,Rx d,8,104F010000
5.376427,1,503,Rx d,8,03E3E00121112
5.376552,1,634,Rx d,8,07FFFFFFF000
5.376686,1,635,Rx d,8,7FFFFFFF1100
5.37682,1,636,Rx d,8,FFFFFFFF7FFFFFFF
5.376957,1,644,Rx d,8,0000010016
5.377096,1,645,Rx d,8,00000007F
5.377221,1,460,Rx d,8,000001700
5.377341,1,460,Rx d,8,154C7DC7F77F
5.377465,1,504,Rx d,8,11000001
5.377586,1,460,Rx d,8,29068601800
5.377711,1,646,Rx d,8,007FFF7FFF00
5.377878,1,647,Rx d,8,007FFF7FFF00
5.378018,1,648,Rx d,8,00000000
5.378121,1,470,Rx d,6,00A04B3E0
5.378246,1,670,Rx d,8,1000000A00
5.378377,1,671,Rx d,8,F060FB500100
5.37849,1,505,Rx d,8,03C3C3B3B3B3B3B
5.378617,1,672,Rx d,8,00000000
5.378748,1,118,Rx d,8,09018181900
5.378881,1,119,Rx d,8,007FFF1096
5.378975,1,11A,Rx d,3,000
5.379111,1,29,Rx d,8,00000000
5.379974,1,470,Rx d,6,0203C3F0
5.380363,1,471,Rx d,6,010000
5.380692,1,E9,Rx d,8,363644100026
5.381891,1,E0,Rx d,8,2F2E012E612E60
5.381994,1,470,Rx d,6,00A0533E8
5.383164,1,2A,Rx d,8,1100000C20
5.383437,1,500,Rx d,8,100000000
5.383987,1,470,Rx d,6,01204B3E0
5.384108,1,640,Rx d,8,003D70F5057
5.384241,1,641,Rx d,8,01205900046
5.384376,1,642,Rx d,8,0007DFF6AF060
5.384502,1,501,Rx d,8,10000000
5.384624,1,643,Rx d,8,FFFFFFFFFFFFFFFF
5.38476,1,652,Rx d,8,00F060FF000
5.384895,1,655,Rx d,8,0180297FFF7FFF
5.385031,1,656,Rx d,8,7FFF00FFFF00
